CUST_ID,gender,DateOfBirth,State,Contact,Segment,claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,_merge
92971195,Male,02-Feb-75,DE,892-173-4657,Gold,92399694,92971195,Other driver error,09/26/2018,Home,No,Material only,$1140,1.0,No,both
97578924,Male,22-Nov-78,CO,654-176-5324,Platinum,49171996,97578924,Other causes,08/23/2018,Home,No,Material only,$2360,1.0,No,both
81790039,Female,22-Jun-95,HI,612-374-9851,Gold,33733739,81790039,Driver error,03/22/2017,Auto,No,Material and injury,$19640,1.0,No,both
36812323,Male,24-Jan-60,ND,237-257-3415,Silver,27931854,36812323,Other driver error,01/27/2017,Auto,Yes,Material and injury,$14170,1.0,No,both
63544225,Female,30-Mar-99,CO,934-658-2318,Platinum,86062955,63544225,Crime,08/30/2018,Auto,No,Material only,$1100,1.0,No,both
4669941,Male,03-Aug-82,AK,761-462-3458,Platinum,70068,4669941,Driver error,11/06/2017,Auto,Unknown,Injury only,$29900,1.0,Yes,both
64395359,Female,08-Sep-94,CA,968-896-9268,Silver,77337624,64395359,Other causes,05/22/2017,Auto,Yes,Injury only,$20970,1.0,No,both
25634799,Female,04-Nov-74,KS,724-781-3692,Platinum,36457152,25634799,Driver error,01/01/2017,Auto,No,Material only,$2900,2.0,No,both
31654316,Female,12-Jul-81,IN,683-351-1463,Gold,67359535,31654316,Other driver error,04/05/2017,Home,Unknown,Material and injury,$35800,3.0,No,both
49499709,Male,05-Oct-77,KS,827-152-3125,Silver,38907463,49499709,Driver error,05/15/2017,Auto,No,Material only,$2130,2.0,No,both
45415342,Female,12-Mar-96,DE,915-398-4596,Platinum,43384286,45415342,Other causes,06/03/2018,Auto,No,Material and injury,$24080,1.0,No,both
72734097,Male,16-Mar-60,MA,392-741-5178,Gold,18696192,72734097,Driver error,07/01/2017,Auto,Yes,Material and injury,$34590,1.0,No,both
94707309,Female,04-Jun-88,MA,835-123-6381,Gold,27981652,94707309,Crime,02/17/2017,Auto,No,Material only,$1870,3.0,No,both
84750181,Female,16-May-93,AK,419-431-6251,Platinum,34691767,84750181,Other driver error,03/09/2017,Home,No,Material only,$2370,4.0,No,both
58380749,Female,12-Aug-73,SC,672-491-4529,Silver,47497964,58380749,Other driver error,12/10/2017,Auto,Yes,Injury only,$26130,1.0,No,both
42345842,Female,21-Jan-75,NH,795-476-5347,Gold,6794881,42345842,Other causes,12/24/2017,Auto,Unknown,Material only,$1150,1.0,Yes,both
54103924,Male,08-Mar-85,NJ,794-849-1953,Gold,26044648,54103924,Driver error,04/24/2018,Auto,Unknown,Material and injury,$23370,3.0,No,both
48099288,Female,24-Feb-87,HI,918-942-6527,Gold,10605433,48099288,Other causes,10/09/2018,Auto,No,Material only,$2090,1.0,No,both
57896241,Male,11-Sep-96,VT,678-356-9671,Silver,11113092,57896241,Driver error,04/05/2017,Auto,Unknown,Material and injury,$30420,1.0,No,both
70730377,Female,28-Jan-78,CO,835-781-6495,Gold,83523623,70730377,Driver error,03/14/2018,Auto,No,Material only,$2750,2.0,No,both
6125426,Female,23-Apr-98,NE,317-978-1285,Silver,61143364,6125426,Other driver error,01/13/2018,Auto,No,Material only,,1.0,No,both
48227009,Male,22-Jan-90,VA,593-164-6714,Gold,71246528,48227009,Natural causes,01/20/2018,Auto,No,Material only,$1570,1.0,No,both
86308184,Female,25-May-90,WV,613-849-3215,Platinum,66730599,86308184,Other driver error,08/04/2017,Auto,Yes,Material only,$1110,1.0,No,both
69065193,Female,26-Sep-80,MT,963-496-4127,Silver,94242984,69065193,Other driver error,10/09/2018,Auto,Unknown,Material and injury,$36075.5,4.0,Yes,both
79846638,Female,17-Sep-69,MO,248-215-1346,Platinum,95444389,79846638,Crime,03/09/2017,Auto,No,Material only,$1260,1.0,No,both
38047917,Male,18-Aug-85,VT,972-254-1352,Gold,47371265,38047917,Driver error,12/17/2017,Auto,Yes,Injury only,$22440,1.0,No,both
73611258,Male,08-Mar-95,WV,246-752-9853,Gold,18736499,73611258,Other driver error,08/11/2017,Auto,No,Injury only,$21620,1.0,No,both
14696479,Female,07-Jul-91,IA,678-719-8217,Silver,58956535,14696479,Other causes,02/23/2017,Auto,No,Material only,$1540,1.0,No,both
25166037,Male,28-Oct-99,AL,537-268-6189,Gold,6683382,25166037,Other driver error,04/12/2017,Home,Unknown,Injury only,$24610,1.0,No,both
1123356,Female,29-Jul-60,OR,736-725-9481,Silver,50906515,1123356,Crime,08/23/2018,Auto,No,Material only,$2507,5.0,Yes,both
97162684,Male,19-May-94,WV,874-957-9764,Silver,71712774,97162684,Other causes,08/18/2017,Auto,Unknown,Material and injury,$20769,1.0,Yes,both
95055469,Female,23-Jun-64,MS,632-725-7146,Platinum,24181936,95055469,Crime,08/18/2017,Auto,No,Material only,$2990,1.0,No,both
56985179,Male,14-May-74,MN,894-163-7685,Platinum,7575702,56985179,Driver error,10/17/2017,Auto,No,Material only,$2967,4.0,Yes,both
69039320,Female,16-Sep-75,NH,216-854-4563,Platinum,25993027,69039320,Driver error,06/03/2018,Auto,No,Material only,$1780,1.0,No,both
84514444,Female,26-Jun-82,NV,712-156-7298,Platinum,22476290,84514444,Other causes,07/08/2017,Auto,No,Injury only,$30840,5.0,No,both
79953263,Male,14-Jan-67,ID,685-954-6532,Platinum,75954321,79953263,Other causes,03/28/2018,Auto,Yes,Injury only,$32680,1.0,No,both
15557396,Male,03-Nov-75,AR,915-247-7815,Gold,50921792,15557396,Other causes,10/17/2017,Auto,Yes,Material and injury,,3.0,No,both
95002919,Male,15-Apr-64,TN,128-196-6753,Platinum,21915563,95002919,Natural causes,06/30/2018,Home,No,Material and injury,$31110,1.0,No,both
7612094,Male,26-Aug-83,UT,145-734-4176,Gold,75623323,7612094,Natural causes,09/06/2018,Auto,No,Material only,$2771.5,1.0,Yes,both
53260501,Female,24-May-98,OK,624-125-7382,Silver,48509529,53260501,Natural causes,03/02/2017,Auto,No,Material only,$1000,1.0,No,both
92072156,Female,28-Jul-71,DE,186-419-2974,Silver,87476916,92072156,Natural causes,09/12/2018,Auto,Yes,Material only,$2970,1.0,No,both
77570823,Female,20-Dec-63,AL,846-573-6251,Platinum,25416969,77570823,Natural causes,06/25/2017,Auto,No,Material only,$2230,1.0,No,both
69010101,Female,23-Oct-71,AR,825-591-5293,Platinum,24709692,69010101,Natural causes,04/25/2017,Auto,Unknown,Material only,$3427,1.0,Yes,both
1223055,Male,02-Jun-95,CA,726-984-2871,Platinum,26773102,1223055,Natural causes,10/31/2017,Auto,Yes,Injury only,$33490,3.0,No,both
9884792,Male,23-Dec-74,GA,764-745-3951,Silver,92714664,9884792,Driver error,09/14/2017,Auto,Unknown,Injury only,$29630,1.0,No,both
1144598,Female,27-Apr-80,WY,571-397-1798,Platinum,3502909,1144598,Driver error,03/22/2017,Auto,Unknown,Injury only,$25010,1.0,No,both
59716520,Male,05-Aug-86,CT,348-546-2769,Silver,26836009,59716520,Other causes,11/27/2017,Home,No,Material only,$1020,1.0,No,both
59056552,Female,10-Apr-93,NC,864-129-4829,Gold,43253975,59056552,Driver error,06/30/2018,Auto,Yes,Injury only,,1.0,No,both
25164999,Female,25-Oct-93,MD,261-583-6387,Silver,9075822,25164999,Other driver error,03/08/2018,Auto,No,Material only,$1909,1.0,Yes,both
70761779,Female,12-Jul-92,AL,932-146-8539,Silver,34549771,70761779,Other causes,08/24/2017,Auto,Unknown,Injury only,$14460,6.0,No,both
62934102,Female,25-Jul-97,OR,518-352-6498,Silver,1756485,62934102,Other driver error,05/21/2018,Auto,Yes,Material and injury,$39280,3.0,No,both
11472207,Male,19-Apr-61,TN,217-817-4251,Gold,75847149,11472207,Natural causes,12/30/2017,Auto,Unknown,Material and injury,$44367,1.0,Yes,both
97856694,Female,14-Nov-91,TN,639-694-8245,Gold,1624094,97856694,Natural causes,03/02/2017,Auto,Unknown,Material only,$2392,1.0,Yes,both
86818440,Male,28-Dec-83,WA,397-129-9435,Platinum,13132889,86818440,Other causes,03/21/2018,Auto,Unknown,Material and injury,$31901,1.0,Yes,both
66433138,Male,27-Jun-78,TX,752-617-3867,Gold,22577147,66433138,Driver error,02/23/2017,Auto,No,Material and injury,$21447.5,2.0,Yes,both
87806611,Female,11-Oct-78,MD,276-785-5134,Silver,24589924,87806611,Other causes,03/14/2018,Auto,Unknown,Material only,$2950,1.0,No,both
36252121,Female,29-Apr-85,IN,127-359-1385,Gold,43099766,36252121,Driver error,11/06/2017,Auto,No,Injury only,$22000,4.0,No,both
19916012,Female,22-Jan-64,KS,417-426-7961,Silver,85048276,19916012,Driver error,01/14/2017,Auto,No,Material only,$1860,1.0,No,both
79440308,Female,11-Mar-97,AR,623-328-4615,Gold,43196799,79440308,Other causes,05/22/2017,Auto,Unknown,Material only,$1620,1.0,No,both
23116437,Female,06-Jun-65,KY,625-325-1724,Silver,49818123,23116437,Other driver error,01/21/2017,Auto,No,Material only,,1.0,No,both
58957713,Female,22-Jun-62,MO,146-714-8675,Gold,7292900,58957713,Other causes,07/22/2017,Auto,No,Material only,$2806,1.0,Yes,both
4798021,Male,16-Jan-60,FL,516-315-9143,Platinum,76290659,4798021,Other driver error,05/01/2018,Auto,No,Material only,$1170,1.0,No,both
83441797,Male,01-Dec-97,IL,489-528-1573,Silver,84441293,83441797,Other driver error,05/07/2018,Auto,No,Material only,$1630,2.0,No,both
30154531,Male,16-Nov-74,MA,482-654-2465,Platinum,12379231,30154531,Other causes,10/04/2017,Auto,No,Material only,$3013,1.0,Yes,both
38117638,Female,04-Jun-92,MA,175-527-2541,Silver,47755129,38117638,Other driver error,02/03/2017,Auto,No,Material only,$2060,1.0,No,both
12112711,Female,15-May-97,CA,795-234-3741,Platinum,30272514,12112711,Other driver error,03/16/2017,Auto,No,Material only,$1276.5,1.0,Yes,both
4652602,Female,03-Oct-78,PA,128-371-7892,Gold,86258669,4652602,Other causes,08/16/2018,Auto,No,Material only,$1320,1.0,No,both
45187280,Female,04-Apr-96,ND,325-842-5629,Gold,95320599,45187280,Other causes,08/11/2017,Auto,Yes,Injury only,$33030,2.0,No,both
77930023,Male,27-Sep-82,GA,967-682-2918,Silver,59321838,77930023,Driver error,07/01/2017,Auto,No,Material only,,1.0,Yes,both
58934617,Male,01-Apr-90,CA,157-896-3619,Platinum,72555621,58934617,Other causes,09/19/2018,Auto,Yes,Injury only,$27002,3.0,Yes,both
41182960,Male,31-May-70,CA,865-345-1634,Gold,83266482,41182960,Other causes,07/27/2018,Home,No,Material only,$2060,1.0,No,both
64488618,Male,28-Feb-74,RI,967-894-1953,Silver,88595857,64488618,Driver error,10/17/2017,Auto,Yes,Material only,$1630,1.0,No,both
59793026,Male,09-Dec-66,ME,231-719-3629,Gold,76745084,59793026,Other driver error,09/07/2017,Auto,Yes,Material and injury,$40210,1.0,No,both
86621072,Female,17-Sep-67,AR,194-254-6572,Platinum,16468239,86621072,Other causes,07/20/2018,Auto,No,Material only,$1173,1.0,Yes,both
47250458,Female,26-Aug-88,VT,157-132-6489,Platinum,51476665,47250458,Driver error,12/30/2017,Auto,No,Material only,$1630,2.0,No,both
35163792,Female,22-May-94,CO,371-423-2618,Platinum,45642452,35163792,Other causes,07/20/2018,Auto,Yes,Material and injury,$20080,2.0,No,both
93871952,Male,01-Sep-93,NC,582-426-1238,Platinum,72815943,93871952,Other driver error,07/20/2018,Auto,Yes,Material and injury,$16880,3.0,No,both
32464636,Female,25-Aug-88,DE,862-247-1496,Gold,99281527,32464636,Driver error,10/31/2017,Auto,No,Material only,$2323,1.0,Yes,both
7583158,Female,20-Mar-97,MT,481-519-7921,Gold,14638010,7583158,Other driver error,03/16/2017,Auto,Yes,Injury only,$19820,,No,both
80670612,Female,12-Jul-94,OH,549-586-9146,Gold,8962657,80670612,Other driver error,04/10/2018,Auto,Unknown,Injury only,$20630,5.0,No,both
21840201,Female,21-Jan-91,KY,281-146-5627,Platinum,58488479,21840201,Driver error,02/09/2018,Auto,Yes,Material only,$1510,1.0,No,both
29130403,Male,27-Dec-98,VT,457-421-1976,Silver,40759519,29130403,Driver error,10/03/2018,Auto,No,Material only,,1.0,Yes,both
89806715,Female,26-Oct-60,IA,157-529-5243,Silver,32110693,89806715,Crime,08/30/2018,Auto,Unknown,Material only,$1710,1.0,No,both
56016139,Male,10-Mar-70,WI,346-389-9324,Platinum,93285588,56016139,Natural causes,04/04/2018,Auto,Unknown,Material only,$2219.5,1.0,Yes,both
20028241,Male,19-Sep-90,MA,762-628-3261,Platinum,88210615,20028241,Driver error,05/29/2017,Auto,No,Material only,$2940,1.0,No,both
98341654,Male,16-Dec-97,NH,375-624-6749,Platinum,84019240,98341654,Crime,12/03/2017,Auto,Unknown,Material only,$2370,1.0,No,both
44643917,Male,19-Dec-68,WA,278-698-5972,Gold,21491548,44643917,Other driver error,09/06/2018,Auto,Yes,Material and injury,$41320,,No,both
76185878,Male,27-Jan-94,NC,463-812-2598,Gold,45568058,76185878,Driver error,11/27/2017,Auto,No,Material only,$3231.5,1.0,Yes,both
18665169,Female,24-Feb-72,MD,429-825-9486,Gold,63762170,18665169,Other causes,07/22/2017,Auto,No,Injury only,$37500,2.0,No,both
17177153,Female,03-Oct-85,HI,951-927-8617,Platinum,28889442,17177153,Other causes,09/20/2017,Auto,Unknown,Material only,$2670,1.0,No,both
84736739,Male,27-Feb-94,NE,948-947-1695,Gold,61678713,84736739,Other driver error,12/03/2017,Auto,Yes,Material and injury,$35800,1.0,No,both
20110599,Female,22-Apr-87,SD,163-459-7846,Silver,6234135,20110599,Other causes,04/05/2017,Auto,Unknown,Material only,$2050,1.0,No,both
15635627,Male,16-Mar-97,OK,417-531-1953,Silver,37251197,15635627,Other causes,08/10/2018,Auto,Yes,Material only,,1.0,No,both
3374112,Female,11-Nov-60,MI,213-968-4851,Platinum,95057151,3374112,Natural causes,03/01/2018,Auto,Yes,Material and injury,$25580,1.0,No,both
78415715,Female,28-Jul-78,OH,381-591-8265,Platinum,16011067,78415715,Natural causes,10/10/2017,Auto,Unknown,Material and injury,$39370,1.0,No,both
83080037,Male,16-Jun-82,MA,965-968-1539,Silver,63446024,83080037,Driver error,01/13/2018,Auto,Unknown,Injury only,$17250,1.0,No,both
74017955,Male,09-Dec-70,CO,582-859-4869,Gold,61885878,74017955,Driver error,12/30/2017,Auto,Unknown,Material only,$2090,,No,both
33372791,Male,27-Mar-65,NC,642-328-5489,Gold,59248480,33372791,Other causes,06/18/2017,Auto,No,Material only,$2430,1.0,No,both
48874104,Male,05-Dec-80,GA,638-891-6419,Silver,11123788,48874104,Natural causes,01/14/2017,Auto,No,Material only,$1700,1.0,No,both
61822144,Male,21-May-98,LA,184-816-8412,Silver,45511318,61822144,Driver error,08/11/2017,Auto,Unknown,Material only,,1.0,No,both
95418320,Male,01-Aug-88,IN,324-817-2436,Silver,23742797,95418320,Driver error,08/30/2018,Auto,No,Material only,$2820,1.0,No,both
26450621,Female,14-Feb-87,FL,579-358-6391,Silver,59407693,26450621,Natural causes,05/21/2018,Auto,No,Material only,$2960,1.0,No,both
64622520,Female,03-May-85,MT,624-571-5793,Gold,46459799,64622520,Natural causes,11/27/2017,Auto,No,Material only,$2170,3.0,No,both
32521691,Female,07-Jan-86,ME,326-536-6253,Platinum,92089192,32521691,Driver error,10/16/2018,Auto,No,Material only,$2320,4.0,No,both
39444603,Female,12-Apr-69,TN,431-425-7815,Platinum,28708429,39444603,Driver error,12/03/2017,Auto,No,Material only,$2320,1.0,No,both
48960366,Male,09-Aug-64,NC,528-576-2918,Platinum,75363718,48960366,Driver error,04/04/2018,Auto,No,Material and injury,$31450,1.0,No,both
80701300,Female,28-Jul-94,MS,593-423-4839,Silver,15267466,80701300,Other causes,09/06/2018,Auto,Yes,Material only,$1150,2.0,Yes,both
13275896,Male,18-Feb-69,NV,659-459-7463,Platinum,38645590,13275896,Natural causes,08/04/2017,Auto,No,Material and injury,$23450,1.0,No,both
62816998,Male,22-Dec-60,AL,941-923-5623,Silver,27334507,62816998,Other driver error,05/02/2017,Auto,No,Injury only,$13710,2.0,No,both
85700566,Male,17-Aug-68,DE,289-394-4517,Gold,85427127,85700566,Other causes,01/13/2018,Auto,Unknown,Material and injury,$16100,1.0,No,both
81138909,Male,09-Aug-89,NY,163-876-9473,Silver,9552601,81138909,Other causes,03/22/2017,Auto,Unknown,Material only,$2580,1.0,No,both
31115028,Female,16-Oct-65,NE,321-243-9564,Silver,5182265,31115028,Other driver error,03/28/2018,Auto,Unknown,Material only,$2600,1.0,No,both
59843845,Female,14-Nov-92,LA,657-637-9325,Platinum,27490821,59843845,Driver error,10/03/2018,Auto,No,Material and injury,$25730,2.0,No,both
75471235,Male,23-Jul-91,CO,942-659-6475,Gold,39605405,75471235,Natural causes,08/10/2018,Auto,No,Material and injury,$40540,1.0,No,both
37365245,Male,24-Apr-72,ND,278-968-4875,Silver,5425811,37365245,Natural causes,01/14/2017,Auto,No,Material only,$1500,2.0,No,both
30886292,Male,13-May-74,PA,179-142-9184,Silver,91660260,30886292,Other driver error,08/24/2017,Auto,Unknown,Material only,$2950,1.0,No,both
20094340,Male,05-Jun-66,WY,497-752-5396,Silver,30877914,20094340,Natural causes,09/07/2017,Auto,No,Material only,$1060,1.0,No,both
40948894,Female,16-Jul-73,UT,239-839-2365,Gold,8981804,40948894,Other driver error,08/24/2017,Auto,Yes,Injury only,$37170,,No,both
59903277,Male,19-May-96,OK,634-697-8673,Gold,18428326,59903277,Other causes,03/29/2017,Auto,No,Material only,$2185,2.0,Yes,both
4412055,Female,28-May-64,AK,576-276-4931,Gold,80956687,4412055,Other causes,06/30/2018,Auto,Unknown,Material and injury,$37869.5,4.0,Yes,both
63302691,Female,27-Feb-78,WI,496-493-1743,Gold,81516433,63302691,Crime,05/21/2018,Auto,No,Material only,$1820,1.0,No,both
69473158,Male,23-Feb-89,WA,962-461-7829,Gold,50068652,69473158,Driver error,08/30/2018,Auto,No,Material only,$2070,1.0,No,both
30943507,Female,27-Dec-75,MO,184-859-7185,Silver,58428742,30943507,Driver error,05/21/2018,Auto,No,Material and injury,$16040,1.0,No,both
88072232,Male,05-Jun-83,AZ,932-518-9524,Gold,78382955,88072232,Other driver error,06/04/2017,Auto,Yes,Material and injury,$27310,3.0,No,both
17859000,Female,05-Apr-79,IA,732-758-2761,Gold,49401942,17859000,Crime,02/10/2017,Auto,No,Material only,$2550,1.0,No,both
44758258,Female,14-Nov-85,NJ,789-241-7938,Silver,69139904,44758258,Driver error,06/18/2017,Auto,Unknown,Material and injury,$27910,1.0,No,both
59389375,Male,03-Nov-88,VA,985-924-8693,Gold,43043339,59389375,Other causes,12/17/2017,Auto,Yes,Injury only,$29480,3.0,No,both
56357617,Male,03-Dec-94,HI,479-834-2685,Gold,11023718,56357617,Natural causes,04/04/2018,Auto,Unknown,Material only,$1300,1.0,No,both
82034436,Female,10-Jun-73,NH,612-831-3179,Gold,76743826,82034436,Other causes,12/24/2017,Auto,No,Injury only,$37630,1.0,No,both
85532819,Male,09-May-79,NY,452-524-8423,Silver,50964521,85532819,Driver error,11/06/2017,Auto,Yes,Material and injury,$25950,3.0,No,both
23741962,Female,06-Aug-68,NJ,493-483-5418,Silver,73283463,23741962,Other causes,08/16/2018,Auto,Unknown,Material and injury,$27240,1.0,No,both
96543848,Male,07-Dec-65,WV,341-659-5319,Gold,64388927,96543848,Other driver error,08/31/2017,Auto,No,Injury only,$30340,1.0,No,both
91135917,Male,15-Aug-86,NV,697-129-2549,Platinum,81102722,91135917,Other driver error,09/12/2018,Auto,No,Material only,$2710,1.0,No,both
524545,Female,10-Aug-80,NC,798-862-5398,Gold,35782742,524545,Other driver error,07/27/2018,Auto,No,Injury only,$35250,3.0,No,both
89479887,Male,26-Feb-96,MO,527-156-6825,Platinum,75276533,89479887,Driver error,03/09/2017,Home,Yes,Injury only,$38890,2.0,No,both
73495163,Male,30-Dec-74,NY,852-943-3847,Platinum,42320818,73495163,Driver error,12/03/2017,Auto,Yes,Material and injury,$22570,1.0,No,both
49889657,Male,21-Aug-75,NE,528-923-7546,Silver,60904940,49889657,Natural causes,05/01/2018,Auto,Unknown,Material only,$1140,1.0,No,both
96931053,Female,26-Jan-97,NV,958-657-4621,Gold,32944599,96931053,Other causes,06/23/2018,Home,Yes,Injury only,$38120,1.0,No,both
1300972,Female,08-Jun-66,ID,378-587-1687,Platinum,4881066,1300972,Crime,03/21/2018,Home,No,Material only,$2369,1.0,Yes,both
83887508,Female,07-Jun-69,ID,965-541-7429,Gold,96406656,83887508,Crime,11/06/2017,Auto,No,Material only,,3.0,Yes,both
53897607,Female,31-Aug-75,CO,975-825-8352,Gold,89967218,53897607,Other causes,03/02/2017,Auto,Unknown,Material only,$1200,1.0,No,both
92392817,Female,09-Feb-88,ME,269-614-8632,Gold,63627029,92392817,Other driver error,12/24/2017,Auto,Unknown,Material only,$2081.5,1.0,Yes,both
75086914,Male,18-Nov-65,LA,123-389-3254,Platinum,75778891,75086914,Other causes,04/10/2018,Auto,No,Material only,$1050,1.0,No,both
27868943,Female,11-Sep-80,IN,951-875-3657,Platinum,88804995,27868943,Other driver error,11/27/2017,Auto,No,Material only,$2550,2.0,No,both
42238302,Male,12-Sep-93,NY,764-365-5234,Platinum,73841606,42238302,Driver error,11/13/2017,Auto,Unknown,Material only,$2590,2.0,No,both
83882449,Male,31-Jan-92,AR,361-389-8923,Platinum,49124611,83882449,Driver error,09/20/2017,Home,Yes,Material only,$1644.5,1.0,Yes,both
53191091,Male,26-Mar-65,MD,592-942-4216,Silver,40460618,53191091,Crime,03/22/2017,Auto,Unknown,Material only,$1265,1.0,Yes,both
55836042,Male,17-May-83,AR,687-713-6528,Silver,64046224,55836042,Driver error,03/08/2018,Home,No,Material only,$1863,1.0,Yes,both
19796899,Female,17-Dec-75,TX,725-873-8239,Gold,9124181,19796899,Other driver error,04/04/2018,Auto,Yes,Material and injury,$24667.5,1.0,Yes,both
42014103,Male,06-Feb-99,MS,561-657-4953,Gold,42019165,42014103,Driver error,12/30/2017,Home,No,Material only,$2288.5,4.0,Yes,both
66632396,Female,13-Feb-61,MO,247-859-1298,Silver,57175639,66632396,Driver error,08/11/2017,Auto,No,Material only,$1810,1.0,No,both
34778857,Male,10-Aug-75,TN,643-645-8493,Gold,56413364,34778857,Driver error,04/25/2017,Auto,Unknown,Material and injury,$30015,1.0,Yes,both
28437868,Female,31-Jan-68,NY,398-185-7936,Platinum,4257735,28437868,Other driver error,09/26/2018,Auto,No,Material only,$1300,1.0,No,both
85641672,Male,09-Nov-79,PA,512-318-6489,Platinum,98954915,85641672,Crime,03/14/2018,Auto,No,Material only,$1860,1.0,No,both
86985239,Male,04-Sep-69,NV,194-354-9283,Gold,49758082,86985239,Driver error,06/18/2017,Auto,No,Material and injury,$40880,1.0,No,both
19409471,Male,07-Nov-63,AR,215-978-4689,Silver,2434059,19409471,Other driver error,06/18/2017,Auto,No,Material only,$1550,1.0,No,both
98537509,Female,10-Sep-89,NJ,342-312-9723,Gold,70156112,98537509,Driver error,06/03/2018,Auto,Unknown,Material and injury,$20033,3.0,Yes,both
36871042,Male,20-Feb-99,RI,428-836-7356,Gold,25838638,36871042,Other causes,04/25/2017,Auto,No,Material and injury,$20230,1.0,No,both
62206180,Male,09-Dec-67,NC,914-173-2839,Silver,16726169,62206180,Driver error,06/17/2018,Auto,No,Material only,$1670,2.0,No,both
6448629,Female,23-Oct-84,SD,532-279-9851,Gold,74582054,6448629,Other causes,04/17/2018,Auto,Unknown,Material only,$2714,1.0,Yes,both
30197131,Female,23-Nov-73,MT,518-765-8532,Gold,78146904,30197131,Other driver error,06/17/2018,Auto,No,Injury only,$19297,1.0,Yes,both
7988398,Male,12-Sep-76,PA,459-421-4897,Gold,95997859,7988398,Driver error,07/22/2017,Auto,Unknown,Injury only,$14720,1.0,No,both
13687085,Male,18-Nov-97,DE,137-146-7356,Platinum,37688454,13687085,Driver error,01/13/2018,Auto,Unknown,Injury only,$16760,1.0,No,both
30864915,Male,09-Jul-82,LA,231-692-9132,Gold,32756328,30864915,Driver error,05/28/2018,Auto,No,Material only,$2440,1.0,No,both
44665885,Female,15-Aug-94,CT,312-791-7619,Platinum,80167666,44665885,Other driver error,07/07/2018,Auto,Yes,Material and injury,$40170,1.0,No,both
14604149,Male,07-Apr-64,IL,458-539-9346,Platinum,2772206,14604149,Driver error,03/29/2017,Auto,Yes,Material and injury,$36350,1.0,No,both
9600820,Female,19-Feb-62,MN,356-384-4378,Gold,41574198,9600820,Other causes,09/06/2018,Auto,Unknown,Injury only,$29830,1.0,No,both
54275114,Male,22-Jul-68,MT,913-256-4138,Gold,51377827,54275114,Other driver error,05/14/2018,Auto,Yes,Material and injury,$29530,1.0,No,both
24065986,Male,25-Nov-98,PA,416-398-8934,Silver,81369109,24065986,Natural causes,10/03/2018,Home,Yes,Injury only,$34970,1.0,No,both
52208972,Female,22-Dec-76,OR,563-624-6872,Silver,62827687,52208972,Other causes,02/02/2018,Home,No,Material only,$2550,1.0,No,both
13435761,Female,24-Jul-73,GA,241-382-4182,Gold,22489374,13435761,Natural causes,04/18/2017,Auto,No,Material only,$2590,1.0,No,both
64916376,Male,24-Jul-99,MD,723-957-1396,Platinum,55881539,64916376,Other causes,01/27/2017,Auto,No,Material only,$2850,2.0,No,both
35895151,Male,12-Aug-76,VT,158-152-8735,Platinum,49545697,35895151,Driver error,03/08/2018,Auto,No,Material only,$2470,3.0,No,both
8201624,Female,11-Nov-80,NV,761-527-7361,Platinum,2248378,8201624,Natural causes,05/22/2017,Auto,No,Material only,$2932.5,4.0,Yes,both
55933927,Male,02-Nov-65,AL,143-139-8267,Gold,21658094,55933927,Other causes,07/20/2018,Home,No,Material and injury,$27404.5,2.0,Yes,both
65899365,Female,25-Jul-73,TX,135-971-8567,Platinum,86096444,65899365,Driver error,07/14/2018,Auto,No,Material and injury,$34160,1.0,No,both
57025376,Female,20-Sep-65,OH,724-817-2586,Silver,32067078,57025376,Other driver error,05/15/2017,Auto,No,Material only,$1430,1.0,No,both
92189083,Male,07-May-64,TN,935-642-8416,Gold,96864459,92189083,Natural causes,05/28/2018,Auto,Yes,Injury only,$19960,4.0,No,both
83836752,Female,24-May-86,MS,435-561-9674,Platinum,45600936,83836752,Other driver error,04/24/2018,Auto,No,Material only,$1480,2.0,No,both
43806629,Female,05-Nov-86,MN,561-183-4857,Gold,85493235,43806629,Other driver error,07/07/2018,Home,No,Material only,$2960,3.0,No,both
7303971,Male,12-Mar-92,ME,691-856-6412,Silver,65990431,7303971,Natural causes,06/03/2018,Auto,No,Material only,$1170,1.0,No,both
35189228,Male,29-Oct-74,RI,951-982-4276,Gold,52113932,35189228,Driver error,06/17/2018,Home,Unknown,Material only,$1280,1.0,No,both
47879133,Female,16-Dec-81,CT,918-957-1486,Gold,33229705,47879133,Natural causes,02/22/2018,Auto,No,Material only,$1110,4.0,No,both
25550440,Male,11-Aug-84,NY,173-589-2678,Gold,31609133,25550440,Natural causes,03/08/2018,Auto,Unknown,Material and injury,$17721.5,1.0,Yes,both
38718253,Male,19-Jul-68,IL,423-385-8591,Gold,48386458,38718253,Other causes,11/13/2017,Auto,Unknown,Injury only,$30060,1.0,No,both
44632301,Female,23-Feb-81,WV,261-697-1863,Silver,37692448,44632301,Other driver error,01/06/2018,Auto,Yes,Injury only,$44666,1.0,Yes,both
46691405,Male,03-Dec-99,NY,849-637-4683,Gold,50552314,46691405,Other causes,07/22/2017,Auto,Unknown,Injury only,$28230,1.0,No,both
96395873,Female,13-Oct-63,PA,397-921-2875,Platinum,59164542,96395873,Crime,09/20/2017,Auto,No,Material only,$2410,1.0,No,both
